Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2104, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2105, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2106, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2107, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2108, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2109, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2110, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2111, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2112, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2113, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2114, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2115, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2116, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2117, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2118, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2119, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2020, eco21, 5, 61.65, 14.18, 0, 339, 0, 
2021, eco21, 5, 127.22, 12.61, 0, 310, 0, 
2022, eco21, 5, 77.09, 11.53, 35, 283, 0, 
2023, eco21, 5, 84.2, 12.59, 87, 291, 0, 
2024, eco21, 5, 86.49, 12.21, 41, 276, 0, 
2025, eco21, 5, 56.04, 13.86, 51, 297, 0, 
2026, eco21, 5, 123.46, 13.21, 81, 338, 0, 
2027, eco21, 5, 49.41, 13.3, 65, 310, 0, 
2028, eco21, 5, 98.61, 13.53, 0, 331, 0, 
2029, eco21, 5, 148.23, 13.14, 0, 319, 0, 
2030, eco21, 5, 69.37, 13.73, 82, 282, 0, 
2031, eco21, 5, 85.59, 13.05, 0, 259, 0, 
2032, eco21, 5, 95.3, 13.09, 0, 350, 0, 
2033, eco21, 5, 113.77, 12.71, 26, 287, 0, 
2034, eco21, 5, 112.33, 12.87, 17, 289, 0, 
2035, eco21, 5, 66.04, 13.21, 37, 283, 0, 
2036, eco21, 5, 101.2, 14.1, 33, 321, 0, 
2037, eco21, 5, 92.05, 13.11, 0, 255, 0, 
2038, eco21, 5, 79.58, 14.92, 0, 331, 0, 
2039, eco21, 5, 96.15, 13.72, 57, 308, 0, 
2040, eco21, 5, 77.23, 14.28, 23, 313, 0, 
2041, eco21, 5, 92.92, 12.81, 78, 301, 0, 
2042, eco21, 5, 116.4, 13.75, 0, 365, 0, 
2043, eco21, 5, 86.2, 13.98, 0, 348, 0, 
2044, eco21, 5, 74.73, 14.72, 0, 273, 0, 
2045, eco21, 5, 100.64, 13.49, 0, 286, 0, 
2046, eco21, 5, 99.17, 14.44, 51, 303, 0, 
2047, eco21, 5, 96.77, 13.45, 0, 297, 0, 
2048, eco21, 5, 102.67, 13.38, 28, 285, 0, 
2049, eco21, 5, 59.4, 13.79, 24, 300, 0, 
2050, eco21, 5, 71.93, 14.45, 52, 304, 0, 
2051, eco21, 5, 68.34, 13.81, 61, 322, 0, 
2052, eco21, 5, 89.25, 14.07, 79, 298, 0, 
2053, eco21, 5, 98.21, 15.39, 0, 365, 0, 
2054, eco21, 5, 105.85, 13.81, 0, 295, 0, 
2055, eco21, 5, 83.46, 15.02, 0, 304, 0, 
2056, eco21, 5, 69.66, 13.54, 26, 281, 0, 
2057, eco21, 5, 92.13, 14.66, 0, 350, 0, 
2058, eco21, 5, 69.44, 13.78, 55, 300, 0, 
2059, eco21, 5, 156.85, 14.58, 0, 365, 0, 
2060, eco21, 5, 139.17, 13.58, 19, 288, 0, 
2061, eco21, 5, 65.83, 14.32, 0, 345, 0, 
2062, eco21, 5, 72.54, 15.15, 0, 271, 0, 
